x;y
[m];[m]
0.000497;0.010742036
0.000498;0.01162281
0.000499;0.011590228
0.0005;0.010162348
0.000501;0.012800493
0.000502;0.011800611
0.000503;0.012390494
0.000504;0.013564527
0.000505;0.012146871
0.000506;0.010762321
0.000507;0.009364872
0.000508;0.011576661
0.000509;0.011967626
0.00051;0.012177789
0.000511;0.011018451
0.000512;0.010185212
0.000513;0.00891742
0.000514;0.010313789
0.000515;0.010084526
0.000516;0.010422511
0.000517;0.010117833
0.000518;0.009494414
0.000519;0.011008878
0.00052;0.011415971
0.000521;0.01147736
0.000522;0.010654688
0.000523;0.010868597
0.000524;0.01085222
0.000525;0.00981886
0.000526;0.009994579
0.000527;0.010512687
0.000528;0.011178099
0.000529;0.011479834
0.00053;0.011961884
0.000531;0.010732052
0.000532;0.00931299
0.000533;0.008248042
0.000534;0.008037229
0.000535;0.00914396
0.000536;0.00983066
0.000537;0.010243218
0.000538;0.007692546
0.000539;0.008767049
0.00054;0.007949222
0.000541;0.008949972
0.000542;0.009509949
0.000543;0.009047124
0.000544;0.009490544
0.000545;0.010657325
0.000546;0.009436245
0.000547;0.008685309
0.000548;0.009119844
0.000549;0.009691793
0.00055;0.009907756
0.000551;0.009077297
0.000552;0.010445939
0.000553;0.012452896
0.000554;0.011225997
0.000555;0.010721905
0.000556;0.011127842
0.000557;0.011344713
0.000558;0.010120614
0.000559;0.011766769
0.00056;0.010438649
0.000561;0.010271204
0.000562;0.010647675
0.000563;0.012115637
0.000564;0.011212085
0.000565;0.011039223
0.000566;0.01222369
0.000567;0.012442385
0.000568;0.012533623
0.000569;0.013801186
0.00057;0.013062031
0.000571;0.013828808
0.000572;0.013251872
0.000573;0.014141655
0.000574;0.013734886
0.000575;0.014076674
0.000576;0.014986914
0.000577;0.013529653
0.000578;0.01361982
0.000579;0.014206388
0.00058;0.014467525
0.000581;0.015644042
0.000582;0.015461549
0.000583;0.015513813
0.000584;0.01669698
0.000585;0.01680102
0.000586;0.01696277
0.000587;0.015364044
0.000588;0.014977837
0.000589;0.015161849
0.00059;0.015214753
0.000591;0.015419604
0.000592;0.016256894
0.000593;0.016649474
0.000594;0.015041079
0.000595;0.013959238
0.000596;0.013987023
