x [m],y [m]
0.000519,0.0042253001
0.00052,0.0040768691
0.000521,0.0041339102
0.000522,0.0043617591
0.000523,0.0041277092
0.000524,0.0042527887
0.000525,0.0040736014
0.000526,0.0042275072
0.000527,0.0041140557
0.000528,0.0043732629
0.000529,0.0041716605
0.00053,0.0037475215
0.000531,0.0038946626
0.000532,0.0050645012
0.000533,0.0043984011
0.000534,0.0045543802
0.000535,0.0046785998
0.000536,0.004455146
0.000537,0.0046054401
0.000538,0.0043062946
0.000539,0.0041185941
0.00054,0.004322203
0.000541,0.0040514825
0.000542,0.0037761662
0.000543,0.0038508833
0.000544,0.0047383544
0.000545,0.0047972873
0.000546,0.0048381428
0.000547,0.00445077
0.000548,0.0039518279
0.000549,0.0044510279
0.00055,0.0037597514
0.000551,0.0037857304
0.000552,0.0041671698
0.000553,0.004252311
0.000554,0.0040212517
0.000555,0.0041804507
0.000556,0.0043983915
0.000557,0.0041114568
0.000558,0.0042252714
0.000559,0.0042522346
0.00056,0.0039498118
0.000561,0.0040024291
0.000562,0.0035089618
0.000563,0.0038128082
0.000564,0.0036930697
0.000565,0.0043454494
0.000566,0.0043728521
0.000567,0.0041113135
0.000568,0.0043276778
0.000569,0.0039714626
0.00057,0.0041670169
0.000571,0.0036651129
0.000572,0.0039203167
0.000573,0.0042815577
0.000574,0.0049206851
0.000575,0.0047892232
0.000576,0.0042637957
0.000577,0.0041791609
0.000578,0.003956758
0.000579,0.003486776
0.00058,0.0034516245
0.000581,0.0031233661
0.000582,0.0036530741
0.000583,0.0039135425
0.000584,0.0040772609
0.000585,0.0039046663
0.000586,0.0041912952
0.000587,0.0038627597
0.000588,0.0038732507
0.000589,0.0038744355
0.00059,0.0040468963
0.000591,0.0037592163
0.000592,0.0035041654
0.000593,0.0038419115
0.000594,0.0043452965
0.000595,0.0045225634
0.000596,0.0041909226
0.000597,0.0037634777
0.000598,0.0041365855
0.000599,0.0039810459
0.0006,0.00388206
0.000601,0.003929728
0.000602,0.0036945316
0.000603,0.0037358075
0.000604,0.0031311818
0.000605,0.0037020988
0.000606,0.0039376201
0.000607,0.0042340521
0.000608,0.0040579319
0.000609,0.0037208928
0.00061,0.0037808862
0.000611,0.0039489615
0.000612,0.0044811345
0.000613,0.0043052627
0.000614,0.0045094735
0.000615,0.0042133855
0.000616,0.0041544048
0.000617,0.0041976108
0.000618,0.0041498377
0.000619,0.0044973869
0.00062,0.0039732111
0.000621,0.0035854561
0.000622,0.0040630532
0.000623,0.0043227094
0.000624,0.0043702436
0.000625,0.0043991177
0.000626,0.0039123864
0.000627,0.0040552757
0.000628,0.0043002847
0.000629,0.0042073852
0.00063,0.0033607697
0.000631,0.0037758796
0.000632,0.0034717561
0.000633,0.00404081
0.000634,0.0040273093
0.000635,0.0045451887
0.000636,0.0042019486
0.000637,0.0040379054
0.000638,0.0038116712
0.000639,0.0041200464
0.00064,0.0038237004
0.000641,0.0040989976
0.000642,0.004085411
0.000643,0.0038804835
0.000644,0.0045701358
0.000645,0.0045480455
0.000646,0.0041560196
0.000647,0.0044237399
0.000648,0.0044405656
0.000649,0.0040694739
0.00065,0.0040685566
0.000651,0.0043651128
0.000652,0.004712041
0.000653,0.0044068856
0.000654,0.0044269694
0.000655,0.0044777426
0.000656,0.0041026857
0.000657,0.0040236021
0.000658,0.0042708565
0.000659,0.0038415102
0.00066,0.0041228268
0.000661,0.0037487349
0.000662,0.0039105424
0.000663,0.0040602823
0.000664,0.0042952208
0.000665,0.0043488986
0.000666,0.0037567417
0.000667,0.0037128
0.000668,0.0041239925
0.000669,0.0039583728
0.00067,0.0039156636
0.000671,0.0037251637
0.000672,0.0036362675
0.000673,0.0039039879
0.000674,0.0043437678
0.000675,0.0047243951
0.000676,0.0046044464
0.000677,0.0044240075
0.000678,0.0038931816
0.000679,0.0033286471
0.00068,0.0031646325
0.000681,0.0036586444
0.000682,0.0033953956
0.000683,0.0037729463
0.000684,0.0038649095
0.000685,0.0039292694
0.000686,0.0039045229
0.000687,0.0039065485
0.000688,0.0039633698
0.000689,0.0042735031
0.00069,0.0045415675
0.000691,0.004347819
0.000692,0.003949057
0.000693,0.0038288313
0.000694,0.0040288763
0.000695,0.0042627351
0.000696,0.0041488345
0.000697,0.0038415389
0.000698,0.0038451983
0.000699,0.0039790298
0.0007,0.0043039155
0.000701,0.003822143
0.000702,0.0035178571
0.000703,0.0036571921
0.000704,0.0039931229
0.000705,0.0045847735
0.000706,0.0039274445
0.000707,0.0041826865
0.000708,0.0043236171
0.000709,0.0038615558
0.00071,0.0034613798
0.000711,0.0034532297
0.000712,0.0037655606
0.000713,0.0043394396
0.000714,0.0042554163
0.000715,0.0043044028
0.000716,0.0040636646
0.000717,0.0044043632
0.000718,0.0043074316
0.000719,0.0039957791
0.00072,0.002949023
0.000721,0.0033354022
0.000722,0.0037718093
0.000723,0.004406341
0.000724,0.0043039537
0.000725,0.0047689865
0.000726,0.0046942789
0.000727,0.0042771052
0.000728,0.0040037954
0.000729,0.0041216421
0.00073,0.0044781057
0.000731,0.0044415306
0.000732,0.0042584164
0.000733,0.004142882
0.000734,0.0041292858
0.000735,0.0041739154
0.000736,0.0045818975
0.000737,0.0041054661
0.000738,0.0039660547
0.000739,0.0039607232
0.00074,0.0045539789
0.000741,0.0044758699
0.000742,0.0044040861
0.000743,0.0041986523
0.000744,0.0041173043
0.000745,0.0046182433
0.000746,0.0041077688
0.000747,0.004058916
0.000748,0.0039650897
0.000749,0.0040198949
0.00075,0.0040018654
0.000751,0.0041646952
0.000752,0.0041770206
0.000753,0.0043260153
0.000754,0.0043192984
0.000755,0.0042812042
0.000756,0.0038999558
0.000757,0.0038530904
0.000758,0.0037083571
0.000759,0.0042531709
0.00076,0.0041570133
0.000761,0.0038792414
0.000762,0.004272433
0.000763,0.0041993975
0.000764,0.0039575224
0.000765,0.0038638107
0.000766,0.0033311408
0.000767,0.0034153648
0.000768,0.0036170723
0.000769,0.0032139725
0.00077,0.0036608707
0.000771,0.002954173
0.000772,0.0035382563
0.000773,0.0039162178
0.000774,0.0046563949
0.000775,0.0040201529
0.000776,0.0041950693
0.000777,0.0035282048
0.000778,0.0037786791
0.000779,0.0040990072
0.00078,0.0042574896
0.000781,0.0040491416
0.000782,0.003625595
0.000783,0.003316828
0.000784,0.0036466438
0.000785,0.0042002766
0.000786,0.0049543078
0.000787,0.0042416385
0.000788,0.0038052791
0.000789,0.0039528311
0.00079,0.0033875513
0.000791,0.0033578078
0.000792,0.0033658623
0.000793,0.0036617783
0.000794,0.0043544116
0.000795,0.0041127085
0.000796,0.003955793
0.000797,0.003677897
0.000798,0.0041944865
0.000799,0.0040847135
0.0008,0.0039243297
0.000801,0.0039658349
0.000802,0.003974778
0.000803,0.0040178885
0.000804,0.0045092538
0.000805,0.0045660751
0.000806,0.0039890144
0.000807,0.0039590989
0.000808,0.0038405166
0.000809,0.0038292517
0.00081,0.0037322819
0.000811,0.0040026775
0.000812,0.003598909
0.000813,0.0041239638
0.000814,0.0042977241
0.000815,0.0039543789
0.000816,0.0040665024
0.000817,0.0042338993
0.000818,0.0046582294
0.000819,0.0039839027
0.00082,0.0037542002
0.000821,0.0038727347
0.000822,0.0036607464
0.000823,0.0034022558
0.000824,0.0035550342
0.000825,0.0039468403
0.000826,0.0033004992
0.000827,0.0033151082
0.000828,0.0036169003
0.000829,0.0037703666
0.00083,0.0039361774
0.000831,0.0037514484
0.000832,0.0041868619
0.000833,0.004093284
0.000834,0.004042291
0.000835,0.0039115074
0.000836,0.0041689852
0.000837,0.0041478217
0.000838,0.0041539749
0.000839,0.0039641629
0.00084,0.003848208
0.000841,0.0037928008
0.000842,0.0040726269
0.000843,0.0039744819
0.000844,0.0036227764
0.000845,0.0037245522
0.000846,0.0041470669
0.000847,0.0040504315
0.000848,0.0039783897
0.000849,0.0041176769
0.00085,0.0040191688
0.000851,0.0042069266
0.000852,0.0040630054
0.000853,0.0035028468
0.000854,0.0035888479
0.000855,0.003526227
0.000856,0.0036756421
0.000857,0.0034939515
0.000858,0.0039344958
0.000859,0.0038567403
0.00086,0.0034246805
0.000861,0.0035415813
0.000862,0.0038727156
0.000863,0.0039237851
0.000864,0.0033250354
0.000865,0.0029932704
0.000866,0.0037830169
0.000867,0.0039372857
0.000868,0.0041087338
0.000869,0.0038987137
0.00087,0.0034967128
0.000871,0.0037536651
0.000872,0.0041570897
0.000873,0.0040142291
0.000874,0.0035619899
0.000875,0.0035107581
0.000876,0.0035622288
0.000877,0.003723377
0.000878,0.0038697155
0.000879,0.0038375929
0.00088,0.0042154493
0.000881,0.0041881613
0.000882,0.0041954324
0.000883,0.003761691
0.000884,0.0035902525
0.000885,0.0036466629
0.000886,0.0037712838
0.000887,0.0034552744
0.000888,0.0041156895
0.000889,0.0039992283
0.00089,0.0039998494
0.000891,0.0042086369
0.000892,0.0036506185
0.000893,0.0035470752
0.000894,0.0037850998
0.000895,0.0037656275
0.000896,0.0036314042
0.000897,0.0037043251
0.000898,0.0040178694
0.000899,0.0029977611
0.0009,0.0029977229
0.000901,0.0034475352
0.000902,0.0038523261
0.000903,0.0037496139
0.000904,0.0041760938
0.000905,0.0037525759
0.000906,0.0036026639
0.000907,0.0043135274
0.000908,0.0047320388
0.000909,0.004616963
0.00091,0.0037551556
0.000911,0.0040403418
0.000912,0.00406784
0.000913,0.0041556469
0.000914,0.00379196
0.000915,0.0038338474
0.000916,0.0043501981
0.000917,0.004896168
0.000918,0.0043480005
0.000919,0.0037036562
0.00092,0.0037097903
0.000921,0.0039451969
0.000922,0.0039472512
0.000923,0.003841023
0.000924,0.0039806159
0.000925,0.0038750278
0.000926,0.0040900641
0.000927,0.0036442647
0.000928,0.0038453894
0.000929,0.0038823276
0.00093,0.0041548252
0.000931,0.0041415061
0.000932,0.0045562529
0.000933,0.0044078124
0.000934,0.0044349475
0.000935,0.0044412345
0.000936,0.0038567212
0.000937,0.0041482517
0.000938,0.0040220543
0.000939,0.003787756
0.00094,0.003662151
0.000941,0.0040920705
0.000942,0.0043169289
0.000943,0.0039758291
0.000944,0.0042837361
0.000945,0.0037511236
0.000946,0.0038710531
0.000947,0.0037246573
0.000948,0.0038167447
0.000949,0.0041161673
0.00095,0.0038497845
0.000951,0.0039327186
0.000952,0.0039975754
0.000953,0.0045010846
0.000954,0.0045381565
0.000955,0.0046702586
0.000956,0.0036603738
0.000957,0.0034923081
0.000958,0.0039890909
0.000959,0.0037752203
0.00096,0.0042022735
0.000961,0.0043690398
0.000962,0.0045031293
0.000963,0.0043465673
0.000964,0.004047374
0.000965,0.0039302344
0.000966,0.0039421968
0.000967,0.0040966758
0.000968,0.0043605935
0.000969,0.0039342665
0.00097,0.0039241577
0.000971,0.0040413737
0.000972,0.004127136
0.000973,0.0042749459
0.000974,0.0042953546
0.000975,0.0041377034
0.000976,0.0040876563
0.000977,0.004222128
0.000978,0.0036716292
0.000979,0.0037679397
0.00098,0.0037416263
0.000981,0.0038114705
0.000982,0.0034027431
0.000983,0.0035019965
0.000984,0.0036692405
0.000985,0.0039720836
0.000986,0.0044565983
0.000987,0.0040384118
0.000988,0.0040876945
0.000989,0.0042341286
0.00099,0.0047473835
0.000991,0.0042597732
0.000992,0.0034684598
0.000993,0.0039054306
0.000994,0.0040717574
0.000995,0.0042112739
0.000996,0.0038865889
0.000997,0.0038909649
0.000998,0.0038247897
0.000999,0.0037026434
0.001,0.0034254449
0.001001,0.0033534986
0.001002,0.0038285351
0.001003,0.0044335334
0.001004,0.0043042404
0.001005,0.0047394149
0.001006,0.0043196233
0.001007,0.0036218496
0.001008,0.0040756557
0.001009,0.0037039238
0.00101,0.0036866872
0.001011,0.0035532092
0.001012,0.003805432
0.001013,0.0039527833
0.001014,0.004020258
0.001015,0.0042364408
0.001016,0.004256066
0.001017,0.0038735564
0.001018,0.0038802638
0.001019,0.0036510485
0.00102,0.0037122936
0.001021,0.0039483691
0.001022,0.0035910073
0.001023,0.0041261232
0.001024,0.0040067096
0.001025,0.0041540227
0.001026,0.0044264821
0.001027,0.00418068
0.001028,0.0034718039
0.001029,0.0036585202
0.00103,0.0035892301
0.001031,0.0038790408
0.001032,0.0039875048
0.001033,0.0044558721
0.001034,0.0042398613
0.001035,0.0041143137
0.001036,0.0039834536
0.001037,0.0040941534
0.001038,0.0037773414
0.001039,0.0037013822
0.00104,0.0035565916
0.001041,0.0039603506
0.001042,0.0041403404
0.001043,0.004206382
0.001044,0.0042162614
0.001045,0.0044865998
0.001046,0.0047729708
0.001047,0.0041084471
0.001048,0.0034733708
0.001049,0.0037826347
0.00105,0.0037050321
0.001051,0.0038798625
0.001052,0.0043614343
0.001053,0.0043142345
0.001054,0.0040623366
0.001055,0.0040724836
0.001056,0.004233498
0.001057,0.0039501271
0.001058,0.003756455
0.001059,0.0038823467
0.00106,0.0042293704
0.001061,0.0043204068
0.001062,0.004175597
0.001063,0.0039494201
0.001064,0.0040386029
0.001065,0.0039350691
0.001066,0.0036012785
0.001067,0.0036201489
0.001068,0.0039264412
0.001069,0.0038014
0.00107,0.0040019705
0.001071,0.0037163352
0.001072,0.0038377648
0.001073,0.003685168
0.001074,0.0039813707
0.001075,0.0044560823
0.001076,0.0036894867
0.001077,0.0034042814
0.001078,0.0038301785
0.001079,0.0039765934
0.00108,0.004730147
0.001081,0.0045638297
0.001082,0.0043298276
0.001083,0.0042033818
0.001084,0.0037613661
0.001085,0.0040952713
0.001086,0.0042286633
0.001087,0.0040384882
0.001088,0.0041998084
0.001089,0.0041036412
0.00109,0.0040726938
0.001091,0.0041412004
0.001092,0.0045215315
0.001093,0.0046365308
0.001094,0.0045232608
0.001095,0.0037976068
0.001096,0.0036536856
0.001097,0.0034986906
0.001098,0.0039166191
0.001099,0.0039232118
0.0011,0.0041857727
0.001101,0.0036073744
0.001102,0.0035546902
0.001103,0.0041939896
0.001104,0.0041519493
0.001105,0.0038827098
0.001106,0.0037489833
0.001107,0.0035879785
0.001108,0.0037221922
0.001109,0.0036681322
0.00111,0.0034168935
0.001111,0.0032907152
0.001112,0.0033925197
0.001113,0.0038464882
0.001114,0.0038368667
0.001115,0.0034389838
0.001116,0.0036089509
0.001117,0.0037647676
0.001118,0.0036819577
0.001119,0.003633898
0.00112,0.003379191
0.001121,0.0036293786
0.001122,0.0038155981
0.001123,0.0042314342
0.001124,0.0040206784
0.001125,0.0037587768
0.001126,0.003586316
0.001127,0.0035454795
0.001128,0.0033835957
0.001129,0.0041351714
0.00113,0.0038847067
0.001131,0.0037700417
0.001132,0.0037220966
0.001133,0.0038829677
0.001134,0.0047269557
0.001135,0.0044950938
0.001136,0.0042057609
0.001137,0.0041184699
0.001138,0.0039712524
0.001139,0.0040229429
0.00114,0.0035475624
0.001141,0.0035864497
0.001142,0.0037922657
0.001143,0.0038451792
0.001144,0.0046638379
0.001145,0.0040845606
0.001146,0.0037742553
0.001147,0.004193187
0.001148,0.0042991668
0.001149,0.0037258707
0.00115,0.0034322
0.001151,0.0033193313
0.001152,0.0032335882
0.001153,0.0036164703
0.001154,0.0041154029
0.001155,0.0041726828
0.001156,0.0039332441
0.001157,0.0035756626
0.001158,0.0039065103
